id	title	cellosaurus_id	species	cell_ontology_id	exp_factor_ontology_id	uberon_id	source	source_id	cell_type_id	brenda_id	other_id
1106	ZNF532-NUT 24335 (NUT-midline carcinoma)		Homo sapiens				cell line	CL:0000010			NULL
1107	THP-1-derived macrophages		Homo sapiens				cell line	CL:0000010	CL:0000235		NULL
1108	HMLE-Twist-ER (breast cancer)		Homo sapiens				cell line	CL:0000010			NULL
1109	spleen-derived Ter119+ erythroid cells		Mus musculus	CL:0000764			spleen	UBERON:0002106	CL:0000764		NULL
1110	Eph4 (mammary epithelial cells)	CVCL_0073	Mus musculus				cell line	CL:0000010	CVCL_0073		NULL
1111	Junb+/+ CD4cre Th17-cells		Mus musculus				immune system	UBERON:0002405	CL:0000899		NULL
1112	Junb fl/fl CD4cre Th17-cells		Mus musculus				immune system	UBERON:0002405	CL:0000899		NULL
1113	MCF10AT1 (breast premetastatic epithelial cells)		Homo sapiens				cell line	CL:0000010			NULL
1114	MCF10CA1a (breast metastatic epithelial cells)		Homo sapiens				cell line	CL:0000010			NULL
1115	activated primary B-cells		Mus musculus				immune system	UBERON:0002405	CL:0000236		NULL
1116	resting primary B-cells		Mus musculus				immune system	UBERON:0002405	CL:0000236		NULL
1117	primary T-cells		Mus musculus				immune system	UBERON:0002405	CL:0000084		NULL
1118	pancreatic ductal adenocarcinoma		Mus musculus		EFO:0002517		cancer	EFO:0000311	BTO:0003081	BTO:0003081	NULL
1119	pancreatic ductal adenocarcinoma, liver metastasis		Mus musculus				cancer	EFO:0000311	BTO:0003081	BTO:0003081	NULL
1120	pancreatic ductal adenocarcinoma, peritoneum metastasis		Mus musculus				cancer	EFO:0000311	BTO:0003081		NULL
1121	cultured pancreatic ductal adenocarcinoma cells		Mus musculus		EFO:0002517		cancer	EFO:0000311	BTO:0003081	BTO:0003081	NULL
1122	primary cortical oligodendrocyte progenitors		Mus musculus				nervous system	UBERON:0001016			NULL
1123	breast tumor		Homo sapiens				breast	UBERON:0000310			NULL
1124	breast tumour metastasis		Homo sapiens				cancer	EFO:0000311	BTO:0000150		NULL
1125	B-cells, lymphnode-derived		Mus musculus				lymphoid system	UBERON:0002465	CL:0000236		NULL
1126	E14TG2a.4 (embryonic stem cells)	CVCL_Y481	Mus musculus		EFO:0007751		cell line	CL:0000010	CVCL_Y481		NULL
1127	E13.5 brain		Mus musculus				embryonic cell	CL:0002321	UBERON:0000955		NULL
1128	CLB-Ga (neuroblastoma)	CVCL_9529	Homo sapiens				cell line	CL:0000010	CVCL_9529		NULL
1129	suprapubic skin		Homo sapiens			UBERON:0036149	skin	UBERON:0002199	UBERON:0036149		NULL
1130	fibroblast of gingiva		Homo sapiens	CL:0002552			mouth	UBERON:0000165	CL:0002552		NULL
1131	tibial artery		Homo sapiens			UBERON:0007610	vascular system	UBERON:0007798	UBERON:0007610		NULL
1132	heart left ventricle		Homo sapiens			UBERON:0002084	heart	UBERON:0000948	UBERON:0002084		NULL
3941	CD8+CD4- T cells		Mus musculus	CL:0000084			immune system	UBERON:0002405	CL:0000084		NULL
1135	right atrium auricular region		Homo sapiens			UBERON:0006631	heart	UBERON:0000948	UBERON:0006631		NULL
1136	gastrocnemius medialis		Homo sapiens			UBERON:0011907	muscular tissue	UBERON:0002385	UBERON:0011907		NULL
1137	fibroblast of pedal digit skin		Homo sapiens	CL:2000012			skin	UBERON:0002199	CL:2000012		NULL
1138	KARPAS-422 (diffuse large B-cell lymphoma)	CVCL_1325	Homo sapiens		EFO:0005719		cell line	CL:0000010	CVCL_1325	BTO:0004981	NULL
1139	fibroblast of upper leg skin		Homo sapiens	CL:2000014			skin	UBERON:0002199	CL:2000014		NULL
1140	subcutaneous adipose tissue		Homo sapiens			UBERON:0002190	adipose tissue	UBERON:0001013	UBERON:0002190	BTO:0004042	NULL
1141	BE2C		Homo sapiens		EFO:0005725		cell line	CL:0000010			NULL
1142	Peyer's patch		Homo sapiens			UBERON:0001211	intestine	UBERON:0000160	UBERON:0001211		NULL
1143	iPSC (induced pluripotent stem cells)		Homo sapiens		EFO:0004905		stem cell	CL:0000034	EFO:0004905		NULL
1144	CH12.LX (Mouse lymphoma)	CVCL_0211	Mus musculus		EFO:0005233		cell line	CL:0000010	CVCL_0211	BTO:0002493	NULL
1145	bipolar neuron		Homo sapiens	CL:0000103			nervous system	UBERON:0001016	CL:0000103		NULL
1146	epithelial cell of proximal tubule		Homo sapiens	CL:0002306			kidney	UBERON:0002113	CL:0002306		NULL
1147	midbrain		Mus musculus			UBERON:0001891	brain	UBERON:0000955	UBERON:0001891	BTO:0000138	NULL
1148	esophagus squamous epithelium		Homo sapiens			UBERON:0006920	esophagus	UBERON:0001043	UBERON:0006920		NULL
1149	testis		Homo sapiens			UBERON:0000473	testis	UBERON:0000473	UBERON:0000473	BTO:0001363	NULL
1150	ovary		Homo sapiens			UBERON:0000992	ovary	UBERON:0000992	UBERON:0000992	BTO:0000975	NULL
1151	right lobe of liver		Homo sapiens			UBERON:0001114	liver	UBERON:0002107	UBERON:0001114		NULL
1152	fibroblast of pulmonary artery		Homo sapiens	CL:0002557			vascular system	UBERON:0007798	CL:0002557		NULL
1153	C2C12 (myoblasts)	CVCL_0188	Mus musculus		EFO:0001098		cell line	CL:0000010	CVCL_0188	BTO:0000165	NULL
1154	omental fat pad		Homo sapiens			UBERON:0010414	adipose tissue	UBERON:0001013	UBERON:0010414		NULL
1155	fibroblast of skin of abdomen		Homo sapiens	CL:2000013			skin	UBERON:0002199	CL:2000013		NULL
1156	gastroesophageal sphincter		Homo sapiens			UBERON:0004550	stomach	UBERON:0000945	UBERON:0004550		NULL
1157	stomach		Homo sapiens			UBERON:0000945	stomach	UBERON:0000945	UBERON:0000945	BTO:0001307	NULL
1158	vagina		Homo sapiens			UBERON:0000996	vagina	UBERON:0000996	UBERON:0000996	BTO:0000243	NULL
1159	medulloblastoma		Homo sapiens		EFO:0002939		brain	UBERON:0000955	BTO:0001757		NULL
1160	HRE (Human Renal Epithelial cells)		Homo sapiens	CL:0002518			kidney	UBERON:0002113	CL:0002518		NULL
1162	thoracic aorta		Homo sapiens			UBERON:0001515	vascular system	UBERON:0007798	UBERON:0001515		NULL
1163	transverse colon		Homo sapiens			UBERON:0001157	colon	UBERON:0001155	UBERON:0001157		NULL
1164	uterus		Homo sapiens			UBERON:0000995	uterus	UBERON:0000995	UBERON:0000995	BTO:0001424	NULL
1165	cortical plate		Mus musculus			UBERON:0005343	brain	UBERON:0000955	UBERON:0005343		NULL
1166	epithelial cell of prostate		Homo sapiens	CL:0002231			prostate	UBERON:0002367	CL:0002231		NULL
1167	esophagus muscularis mucosa		Homo sapiens			UBERON:0001043	esophagus	UBERON:0001043	UBERON:0001043		NULL
1168	thyroid gland		Homo sapiens			UBERON:0002046	thyroid gland	UBERON:0002046	UBERON:0002046		NULL
1169	sigmoid colon		Homo sapiens			UBERON:0001159	colon	UBERON:0001155	UBERON:0001159	BTO:0000645	NULL
1170	lower leg skin		Homo sapiens			UBERON:0004264	skin	UBERON:0002199	UBERON:0004264		NULL
1172	adrenal gland		Homo sapiens			UBERON:0002369	adrenal gland	UBERON:0002369	UBERON:0002369	BTO:0000047	NULL
3945	large transitional pre-B of bone marrow		Mus musculus	CL:0000818			bone marrow	UBERON:0002371	CL:0000818		NULL
1174	MEL cell line		Mus musculus		EFO:0003971		cell line	CL:0000010			NULL
1175	prostate gland		Homo sapiens			UBERON:0002367	prostate	UBERON:0002367	UBERON:0002367	BTO:0001129	NULL
1176	ascending aorta		Homo sapiens			UBERON:0001496	vascular system	UBERON:0007798	UBERON:0001496		NULL
1177	LNCaP clone FGC		Homo sapiens		EFO:0005726		cell line	CL:0000010			NULL
1178	coronary artery		Homo sapiens			UBERON:0001621	vascular system	UBERON:0007798	UBERON:0001621	BTO:0000290	NULL
1179	tibial nerve		Homo sapiens			UBERON:0001323	nervous system	UBERON:0001016	UBERON:0001323		NULL
1180	neural cell		Homo sapiens	CL:0002319			nervous system	UBERON:0001016	CL:0002319		NULL
1181	upper lobe of left lung		Homo sapiens			UBERON:0008952	lung	UBERON:0002048	UBERON:0008952		NULL
1182	RWPE2	CVCL_3792	Homo sapiens		EFO:0007610		cell line	CL:0000010	CVCL_3792		NULL
1183	KMS-11 (Plasma cell myeloma)	CVCL_2989	Homo sapiens		EFO:0005694		cell line	CL:0000010	CVCL_2989	BTO:0003932	NULL
1184	GM23338	CVCL_F182	Homo sapiens		EFO:0007950		cell line	CL:0000010	CVCL_F182		NULL
1185	foreskin keratinocyte		Homo sapiens	CL:1001606			skin	UBERON:0002199	CL:1001606		NULL
1186	smooth muscle cell		Homo sapiens	CL:0000192			muscular tissue	UBERON:0002385	CL:0000192	BTO:0004576	NULL
1187	Parathyroid adenoma		Homo sapiens		EFO:1001087		parathyroid gland	UBERON:0001132	EFO:1001087		NULL
1188	floral tissue		Arabidopsis thaliana				flower	BTO:0000469	BTO:0000469	BTO:0000469	NULL
1189	neuroepithelial progenitor cells		Mus musculus				embryonic cell	CL:0002321			NULL
1190	neuroblastoma (Th-MYCN)		Mus musculus		EFO:0000621		cell line	CL:0000010			NULL
1191	tracheobronchial epithelial cells		Homo sapiens				lung	UBERON:0002048	UBERON:0008397		NULL
1192	primary splenic NK cells		Mus musculus				spleen	UBERON:0002106	CL:0000623		NULL
1193	suprabasal transient amplifying cells		Mus musculus				other				NULL
1194	SK-N-AS (neuroblastoma)	CVCL_1700	Homo sapiens	CLO:0009051	EFO:0002859		cell line	CL:0000010	CVCL_1700	BTO:0002827	NULL
1195	NB69 (neuroblastoma)	CVCL_1448	Homo sapiens				cell line	CL:0000010	CVCL_1448	BTO:0005426	NULL
1196	HuES6-derived cardiomyocyte progenitors		Homo sapiens				cell line	CL:0000010			NULL
1197	S2-DRSC (embryonic stem cells)	CVCL_Z992	Drosophila melanogaster		EFO:0005836		cell line	CL:0000010	CVCL_Z992		NULL
1198	E12.5 embryonic proximal forelimbs		Mus musculus				embryonic cell	CL:0002321			NULL
1199	E12.5 embryonic forelimbs and hindlimbs		Mus musculus				embryonic cell	CL:0002321			NULL
1200	S2-DGRC (embryonic stem cells)	CVCL_TZ72	Drosophila melanogaster				cell line	CL:0000010	CVCL_TZ72		NULL
1203	spleen T cells		Mus musculus	CL:0000084			spleen	UBERON:0002106	CL:0000084		NULL
1202	whole worms (developmental stage: L2)		Caenorhabditis elegans			UBERON:0000468	whole organism	UBERON:0000468			NULL
1204	13-16 h embryo		Drosophila melanogaster				embryo	UBERON:0000922			NULL
1205	Reh (ATCC CRL-8286)	CVCL_1650	Homo sapiens	CLO:0008782			cell line	CL:0000010	CVCL_1650	BTO:0001163	NULL
1206	c-Kit+ spermatogonia		Mus musculus				reproductive system	UBERON:0000990	CL:0000017		NULL
3894	ovarian granulosa cells		Mus musculus	CL:0000501			ovary	UBERON:0000992	CL:0000501	BTO:0000542	NULL
1210	HBEC3-KT	CVCL_X491	Homo sapiens				cell line	CL:0000010	CVCL_X491		NULL
1211	TREx-(F3H3)-K-Rta BCBL-1 cells		Homo sapiens				cell line	CL:0000010			NULL
1212	early embryos (0-2 hours after fertilization)		Drosophila melanogaster				embryo	UBERON:0000922			NULL
2775	neural stem cells		Mus musculus				stem cell	CL:0000034	CL:0000047	BTO:0002881	NULL
1214	mouse embryonic striatal neuron (day 15-160)		Mus musculus				embryonic cell	CL:0002321			NULL
1215	HUDEP-2 (Human Umbilical Cord Blood-Derived Erythroid Progenitor Cells-2)	CVCL_VI06	Homo sapiens				cell line	CL:0000010	CVCL_VI06		NULL
1216	AR-dependent LNCaP/AR (LNAR)		Homo sapiens				cell line	CL:0000010			NULL
1217	P20 retina		Mus musculus				eye	UBERON:0000970	UBERON:0000966		NULL
1218	Stage 5 embryos		Drosophila melanogaster				embryo	UBERON:0000922			NULL
1219	SK1 meiotic cells (4 hours)		Saccharomyces cerevisiae				whole organism	UBERON:0000468	BTO:0000845		NULL
1220	SK1		Saccharomyces cerevisiae				whole organism	UBERON:0000468			NULL
1221	AML12	CVCL_0140	Mus musculus	CLO:0001716			cell line	CL:0000010	CVCL_0140	BTO:0003449	NULL
1222	muscle		Mus musculus				muscular tissue	UBERON:0002385	UBERON:0014895	BTO:0000887	NULL
1223	adult skeletal muscle		Mus musculus				muscular tissue	UBERON:0002385	UBERON:0001134		NULL
1224	TALL1 (T-Acute Lymphoblastic Leukemia)	CVCL_1736	Homo sapiens				cell line	CL:0000010	CVCL_1736		NULL
1225	MLL-AF9/NrasG12D AML		Mus musculus		EFO:0000222		stem cell	CL:0000034			NULL
1226	OCI-AML3	CVCL_1844	Homo sapiens	CLO:0009853	EFO:0006289		cell line	CL:0000010	CVCL_1844	BTO:0004620	NULL
1227	FX52 iPSCs		Homo sapiens				cell line	CL:0000010			NULL
1228	HCT-116-RAD21-mAC		Homo sapiens				cell line	CL:0000010			NULL
1229	1-3 h embryo		Drosophila melanogaster				embryo	UBERON:0000922			NULL
3897	RAG (mouse kidney carcinoma)	CVCL_3575	Mus musculus				cell line	CL:0000010			NULL
1231	whole plants		Arabidopsis thaliana				whole plant	BTO:0001461	BTO:0001461	BTO:0001461	NULL
1232	S. cerevisiae cells		Saccharomyces cerevisiae				whole organism	UBERON:0000468			NULL
1233	Lung adenocarcinoma (H1975)	CVCL_1511	Homo sapiens		EFO:0000571		cell line	CL:0000010	CVCL_1511		NULL
1234	Leydig cells		Mus musculus				testis	UBERON:0000473	CL:0000178	BTO:0000755	NULL
1235	whole worms (developmental stage: young adults)		Caenorhabditis elegans			UBERON:0000468	whole organism	UBERON:0000468			NULL
1236	JMSU-1 (Bladder carcinoma)	CVCL_2081	Homo sapiens				cell line	CL:0000010	CVCL_2081		NULL
1237	inflorescence meristems		Arabidopsis thaliana				inflorescence	BTO:0000628	BTO:0001726		NULL
1238	pistils		Arabidopsis thaliana				flower	BTO:0000469	BTO:0001733		NULL
1239	0-24 h embryo		Drosophila melanogaster				embryo	UBERON:0000922			NULL
1240	HBTEC (Primary Human Bronchial/Tracheal Epithelial Cells)		Homo sapiens				lung	UBERON:0002048	CL:0002328;CL:0000307		NULL
1241	inguinal subcutaneous white adipose tissue-derived preadipocytes		Mus musculus				adipose tissue	UBERON:0001013	CL:0002334		NULL
1242	S2 cells		Drosophila melanogaster		EFO:0001233		cell line	CL:0000010	BTO:0001677	BTO:0001677	NULL
1243	bone marrow-derived nuclear cells (adult)		Homo sapiens				bone marrow	UBERON:0002371			NULL
1244	ML-DmBG3-c2 (immortalized CNS cell line)	CVCL_Z728	Drosophila melanogaster		EFO:0005823		cell line	CL:0000010			NULL
1245	Neuro-2A cells	CVCL_0470	Mus musculus				cell line	CL:0000010	CVCL_0470	BTO:0001976	NULL
1246	Schwann cell progenitors		Rattus norvegicus				nervous system	UBERON:0001016	UBERON:0001031		NULL
1247	4.5 hpf embryo		Danio rerio				embryo	UBERON:0000922			NULL
1248	3.5 hpf embryo		Danio rerio				embryo	UBERON:0000922			NULL
1249	red blood cells, adult		Danio rerio	CL:0000232			blood	UBERON:0000178	CL:0000232		NULL
1252	embryos, 512 cell stage		Danio rerio				embryo	UBERON:0000922			NULL
1251	embryos, late blastula		Danio rerio			UBERON:0000307	embryo	UBERON:0000922	UBERON:0000307	BTO:0000128	NULL
1253	8 hpf embryo		Danio rerio				embryo	UBERON:0000922			NULL
1254	24 hpf embryo		Danio rerio				embryo	UBERON:0000922			NULL
1255	embryos, high sphere stage		Danio rerio				embryo	UBERON:0000922			NULL
1256	10S embryo		Danio rerio				embryo	UBERON:0000922			NULL
1257	10 hpf embryo (bud stage)		Danio rerio				embryo	UBERON:0000922			NULL
1258	melanoma tumor cell line		Danio rerio				cell line	CL:0000010	BTO:0000849	BTO:0000849	NULL
1259	4 dpf embryo		Danio rerio				embryo	UBERON:0000922			NULL
1260	2.5 hpf embryo		Danio rerio				embryo	UBERON:0000922			NULL
1261	epiboly, 75-85%		Danio rerio				embryo	UBERON:0000922			NULL
1262	epiboly, 30-50%		Danio rerio				embryo	UBERON:0000922			NULL
1263	whole cells		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1264	spt6-1 strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1265	KLP694 strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1266	A7988 strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1267	A7984 strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1268	A94 strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1269	5929 strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1270	NS29 strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1271	NS119 strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1272	SA60 strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1274	JLP1670 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1275	JLP1792 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1276	JLP1586 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1277	F108 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
3892	megakaryocyte-erythroid progenitor cells		Mus musculus	CL:0000050			hematopoietic system	UBERON:0002390	CL:0000050		NULL
1279	P415 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1280	P411 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1281	SPK425 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1282	SPO195 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1283	SPK1066 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1284	SPK971 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1285	SPO16 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1286	SPK886 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1287	SPK1072 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1288	SPO573 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1289	SPO572 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1290	SPO568 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1291	SPO569 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1292	KYP1265 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1293	KYP1308 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1294	KYP1306 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1295	KYP123 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1296	nda3-KM311 Cut14-3FLAG		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1297	nda3-KM311 Rad21-3FLAG		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1298	nda3-KM311 Top2-3FLAG		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1299	Cut14-3FLAG		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1300	Rad21-3FLAG		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1301	Top2-3FLAG		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1303	wild-type		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1304	Myo1-GFP		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1305	Y4250 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1306	Y4256 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1307	SP1173 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1308	SPY137 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1309	SPY815 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1310	SPY4642 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1311	SPY6537 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1312	SPY2421 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1313	SPY1098 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1314	SPY5378 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1315	SPY5380 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1316	SPY5382 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1317	SPY5593 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1318	SPY5595 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1319	SPY5597 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1320	SPY4636 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1321	SPY5562 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1322	Fft2-5xFLAG		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1323	Fft3-5xFLAG		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1324	Ino80-5xFLAG		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1325	GFP_Spt16		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1326	FL571 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1327	FL656 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
1328	FL657 Strain		Schizosaccharomyces pombe				whole organism	UBERON:0000468			NULL
